Region,2015
UKC,6970953.88
UKD,5732305.19
UKE,5585297.99
UKF,6498057.54
UKG,7453032.21
UKH,5490412.33
UKI,5827903.31
UKJ,6344018.24
UKK,5136581.15
UKL,4165328.45
UKM,7047124.25
UKN,4889538.22
